parent_station,stop_lon,stop_lat,stop_id,stop_name,location_type
,-4.0094626,5.4164927,node/6935407386,Arrêt,0
,-4.0041834,5.2983706,node/6935488165,"Parc des Sports, Boulevard Valéry Giscard d'Estaing",0
,-3.9445075,5.2470403,node/6935488166,Carrefour Aéroport,0
,-3.9295542,5.2446806,node/6935488167,Arrêt,0
,-3.925598,5.2440381,node/6935488168,Arrêt,0
,-3.922044,5.2434545,node/6935488169,Arrêt,0
,-3.9170243,5.2426599,node/6935488170,Arrêt,0
,-3.9115848,5.2417851,node/6935488171,Arrêt,0
,-3.9051327,5.2407648,node/6935488172,Mosquée,0
,-3.9593026,5.260825,node/6935494486,Arrêt,0
,-3.984569,5.2976825,node/6935494487,Avenue de la Côte d'Ivoire / Boulevard V.G.E.,0
,-3.9005903,5.2402774,node/6935494488,Terminus Gonzagueville,0
,-3.9050053,5.2405691,node/6935494499,Mosquée,0
,-3.9104489,5.2414058,node/6935494500,Arrêt,0
,-3.9156765,5.2422365,node/6935494501,Arrêt,0
,-3.9216458,5.243186,node/6935494502,Arrêt,0
,-3.9251152,5.2437256,node/6935494503,Arrêt,0
,-3.9298091,5.2444775,node/6935494504,Arrêt,0
,-3.9372025,5.2456701,node/6935494505,Arrêt,0
,-3.94366,5.2467051,node/6935494506,Arrêt,0
,-3.9541537,5.2492829,node/6935494507,Arrêt,0
,-3.9579213,5.2573475,node/6935494508,43ème Bima,0
,-4.0065188,5.299118,node/6935494509,Palais des Sports,0
,-4.0149692,5.3101948,node/6935494511,Avenue Christiani,0
,-4.0082087,5.3002327,node/6937770645,Arrêt,0
,-3.9594314,5.2618319,node/6937770646,Arrêt,0
,-3.9424717,5.2467278,node/6937770647,Arrêt,0
,-3.9007735,5.2400864,node/6937770648,Terminus Gonzagueville,0
,-3.8973275,5.2395482,node/6937770649,Arrêt,0
,-3.893671,5.2389973,node/6937770650,Arrêt,0
,-3.8845293,5.2375957,node/6937770652,Pharmacie Bénediction,0
,-3.8802069,5.2369286,node/6937770653,Anani,0
,-3.8798529,5.2368898,node/6937770654,Anani,0
,-3.8749894,5.2369172,node/6937770655,Anani - Rond-point,0
,-3.8833565,5.2372444,node/6937770656,Arrêt,0
,-3.888965,5.2380744,node/6937770657,Collège privé les Cartésiens d'Abidjan,0
,-3.8928086,5.2386868,node/6937770658,Arrêt,0
,-3.8962466,5.2391862,node/6937770659,Arrêt,0
,-3.9013763,5.2399789,node/6937770660,Terminus Gonzagueville,0
,-3.9649889,5.256211,node/6937789671,Arrêt,0
,-4.01522,5.4354794,node/6938095648,Gare Abobo Sogephia,0
,-4.0222809,5.4251869,node/6938222040,Arrêt,0
,-4.0239143,5.4191963,node/6938222041,Arrêt,0
,-4.0240283,5.4148659,node/6938222042,Arrêt,0
,-4.0292727,5.4147991,node/6938222043,Arrêt,0
,-4.0807772,5.5005578,node/6938324861,Ebimpé Village,0
,-4.0807946,5.5031942,node/6938324862,Arrêt,0
,-4.0801696,5.5033771,node/6938324863,Arrêt,0
,-4.0769751,5.5031182,node/6938324864,Arrêt,0
,-4.0770207,5.5007033,node/6938324865,Arrêt,0
,-4.0762322,5.5002134,node/6938324866,Arrêt,0
,-4.07344,5.5002334,node/6938324867,Arrêt,0
,-4.0699397,5.5000185,node/6938324868,Arrêt,0
,-4.066591,5.4982283,node/6938324869,Arrêt,0
,-4.0678543,5.4912933,node/6938324870,Arrêt,0
,-4.0690076,5.4869787,node/6938324871,Arrêt,0
,-4.0697157,5.4842033,node/6938324872,Arrêt,0
,-4.0709844,5.4791892,node/6938324873,Arrêt,0
,-4.0715718,5.4769371,node/6938324874,Arrêt,0
,-4.072693,5.4724328,node/6938324875,Arrêt,0
,-4.0737471,5.4679499,node/6938324876,Arrêt,0
,-4.0739322,5.4644949,node/6938324877,Arrêt,0
,-4.0733501,5.4606874,node/6938324878,Arrêt,0
,-4.0724757,5.4565342,node/6938324879,Arrêt,0
,-4.0713693,5.4517454,node/6938324880,Arrêt,0
,-4.0706693,5.4485133,node/6938324881,Arrêt,0
,-4.0696567,5.4441757,node/6938324882,Arrêt,0
,-4.0681963,5.4435135,node/6938324883,Arrêt,0
,-4.056062,5.443862,node/6938324884,Arrêt,0
,-4.0494295,5.4440736,node/6938343085,Arrêt,0
,-3.9639542,5.2608437,node/6938407500,Hotel Communal Port-Bouët,0
,-3.9635653,5.2629757,node/6938407501,Hôpital Géneral de Port-Bouët,0
,-3.9564407,5.293872,node/6938407503,Arrêt,0
,-3.8886204,5.2382227,node/6938407504,Collège privé les Cartésiens d'Abidjan,0
,-3.9975952,5.3640511,node/6938756997,Farandole,0
,-3.9845087,5.4036801,node/6938792077,Arrêt,0
,-3.993252,5.3829263,node/6938792078,Arrêt,0
,-4.0186301,5.3147389,node/6938792079,Gare Sud,0
,-3.9887345,5.3010837,node/6939014886,Arrêt,0
,-3.9663789,5.3023803,node/6939014887,Pharmacie Sainte Aghate,0
,-3.9640502,5.3029659,node/6939014888,Terminus Remblais 03,0
,-3.9638825,5.302855,node/6939014890,Terminus Remblais 03,0
,-3.9684999,5.3018088,node/6939014891,Arrêt,0
,-3.9714879,5.2984764,node/6939014892,Arrêt,0
,-3.9848064,5.3022895,node/6939014894,Arrêt,0
,-4.0274686,5.359076,node/6939014895,Gare Nord,0
,-4.0059154,5.2875728,node/6939076692,Terminus dépôt SOTRA,0
,-4.0768933,5.3314425,node/6944816371,Sideci Pharmacie Lem,0
,-4.0798317,5.3305385,node/6944816372,Sideci Lem,0
,-4.0813807,5.3270574,node/6944816373,[Arret sans nom],0
,-4.0806283,5.3246445,node/6944816374,Akadjoba,0
,-4.0237293,5.3310827,node/6944887181,Terminus tours Administratives,0
,-4.0220542,5.4253525,node/6944887182,Arrêt,0
,-4.0240122,5.4193151,node/6944887183,Arrêt,0
,-4.0241008,5.4150828,node/6944887184,Arrêt,0
,-4.0292533,5.4148679,node/6944920985,Arrêt,0
,-4.0334697,5.4148038,node/6944920986,Terminus bus 51/52,0
,-4.0817052,5.3274379,node/6944934858,Arrêt,0
,-4.080812,5.330154,node/6944934859,Sideci Lem - Carrefour Sgbci,0
,-4.0773064,5.3314305,node/6944934860,Sideci Pharmacie Lem,0
,-3.99141,5.3521541,node/6945017053,École de Police,0
,-3.9914516,5.3569943,node/6945017054,Arrêt,0
,-4.0082677,5.2865574,node/6945458783,Siège SOTRA,0
,-3.9722067,5.2569502,node/6945659474,Station Oilibya,0
,-3.9647529,5.2566851,node/6945659475,Arrêt,0
,-3.9643009,5.2546846,node/6945659476,Pharmacie Atlantique,0
,-3.9565238,5.2511255,node/6945659477,Port-Bouët Phare,0
,-4.0047848,5.2531341,node/6945864857,Vridi canal - Terminus 23,0
,-4.0046923,5.2531701,node/6945864858,Vridi canal - Terminus 23,0
,-4.0087358,5.2657115,node/6945864859,[Arret sans nom],0
,-4.0033337,5.2957541,node/6945864860,Arrêt du CHU,0
,-4.0134249,5.260642,node/6945966271,Ciprel,0
,-4.0138507,5.2649101,node/6945966272,[Arret sans nom],0
,-4.011446,5.265254,node/6945966273,[Arret sans nom],0
,-4.0086137,5.2660346,node/6945966274,[Arret sans nom],0
,-4.0060763,5.2688363,node/6945966275,[Arret sans nom],0
,-3.9581171,5.3539352,node/6948222228,Arrêt,0
,-3.9522725,5.3417576,node/6948222230,Arrêt,0
,-3.9521505,5.3392567,node/6948222231,Arrêt,0
,-3.952243,5.3384929,node/6948222232,Arrêt,0
,-3.943904,5.334941,node/6948222233,Carrefour Ambassade de Chine,0
,-3.9452136,5.3392333,node/6948222234,Antenne,0
,-3.9428439,5.3385917,node/6948222235,Akwaba,0
,-3.9393644,5.3355172,node/6948222236,Pharmacie,0
,-3.9368539,5.3328633,node/6948222237,Arrêt,0
,-3.9348771,5.3307248,node/6948222238,Centre de santé Municipal de M'Badon,0
,-3.9323347,5.3286344,node/6948222239,Teminus M'Badon,0
,-3.9322612,5.3285142,node/6948270620,Teminus M'Badon,0
,-3.9347577,5.3305385,node/6948270621,Centre de santé Municipal de M'Badon,0
,-3.9397017,5.3357956,node/6948270622,Pharmacie,0
,-3.9451191,5.339027,node/6948270623,Arrêt,0
,-3.9418454,5.3329114,node/6948270624,Ambassade de Chine,0
,-3.9568537,5.3538285,node/6948270625,Arrêt,0
,-3.9368337,5.3327177,node/6948290580,Arrêt,0
,-3.9429814,5.3385823,node/6948290581,Bureau Bad,0
,-3.9438068,5.3350024,node/6948290582,[Arret sans nom],0
,-3.9767852,5.353946,node/6948466331,Arrêt,0
,-3.9695473,5.3560356,node/6948466332,Arrêt,0
,-3.9273548,5.3732347,node/6948466333,Arrêt,0
,-3.9221262,5.3744488,node/6948466334,Arrêt,0
,-3.9116914,5.3738883,node/6948466335,Késsé,0
,-3.9090387,5.3664705,node/6948466336,Syndicat,0
,-3.8946091,5.3613312,node/6948466337,Station TEXACO,0
,-3.8895766,5.357652,node/6948466338,La Poste,0
,-3.8879555,5.357433,node/6948466339,Pharmacie Du Marché,0
,-3.8903531,5.3576379,node/6948466341,Sous-Prefecture de Bingerville,0
,-3.9285967,5.372677,node/6948466343,Nouveau Goudron,0
,-4.0026914,5.3455151,node/6948466345,Pharmacie les 7 Colonnes,0
,-3.9906777,5.3346312,node/6948695731,Arrêt,0
,-3.9758237,5.3396564,node/6948695732,Arrêt,0
,-3.9761442,5.3414919,node/6948695733,Arrêt,0
,-3.9751571,5.3438403,node/6948695734,Arrêt,0
,-3.975412,5.3470921,node/6948695735,Arrêt,0
,-3.9767209,5.3520693,node/6948695736,Arrêt,0
,-3.9760919,5.3530066,node/6948695738,Arrêt,0
,-3.9766203,5.35209,node/6948695739,Arrêt,0
,-3.9752188,5.3468223,node/6948695740,Arrêt,0
,-3.9750874,5.343802,node/6948695741,Arrêt,0
,-3.9760651,5.3416148,node/6948695742,Arrêt,0
,-3.9757586,5.3397193,node/6948695743,Arrêt,0
,-3.9754911,5.3385022,node/6948695744,Arrêt,0
,-3.9902714,5.3344937,node/6948695745,Arrêt,0
,-3.9957176,5.3349056,node/6948695746,Arrêt,0
,-4.0157926,5.321664,node/6948706680,Warafa Assurance,0
,-4.0152582,5.3184017,node/6948706681,Arrêt Résidence Nabil,0
,-4.0092923,5.3044274,node/6948706682,[Arret sans nom],0
,-4.0042001,5.2949249,node/6948791226,Terminus CHU Treichville,0
,-3.9679608,5.3565604,node/6948855820,Arrêt,0
,-3.9614752,5.3599399,node/6948855821,Arrêt,0
,-3.9289306,5.3717967,node/6948855822,Cité Millenium,0
,-3.9253854,5.3584311,node/6948855823,Arrêt,0
,-3.9247158,5.3556661,node/6948855824,Arrêt,0
,-3.924163,5.3532496,node/6948855825,Arrêt,0
,-3.9233825,5.3498507,node/6948855826,Collège Jeune Filles,0
,-3.9225573,5.3397928,node/6948855827,Oribat Cité Don Mello,0
,-3.9226348,5.3329467,node/6948855828,Arrêt,0
,-3.9191627,5.3282217,node/6948855829,Arrêt,0
,-3.9169304,5.3283086,node/6948855830,Paroisse,0
,-3.9164444,5.3221383,node/6948855831,EPP Abatta,0
,-3.923136,5.3342136,node/6948920956,Arrêt,0
,-3.9158679,5.3262131,node/6948920957,Arrêt,0
,-3.9161935,5.3267028,node/6948920958,EPP Abatta,0
,-3.9169358,5.3282218,node/6948920959,Paroisse,0
,-3.9227374,5.3329487,node/6948920960,Arrêt,0
,-3.9220896,5.3417243,node/6948920961,Arrêt,0
,-3.9222706,5.3443775,node/6948920962,Arrêt,0
,-3.9228521,5.3471041,node/6948920963,Arrêt,0
,-3.9242797,5.3532917,node/6948920964,Arrêt,0
,-3.9254397,5.3583733,node/6948920965,Arrêt,0
,-3.9258534,5.359984,node/6948920966,Sodeci Abatta,0
,-3.9301027,5.3722754,node/6948920967,Nouveau Goudron,0
,-3.968976,5.2579604,node/6951127812,Arrêt,0
,-3.9654422,5.2597086,node/6951127813,Mairie Port-Bouët,0
,-3.9687383,5.2595919,node/6951127815,[Arret sans nom],0
,-4.0181731,5.3145654,node/6951127816,Gare Sud,0
,-3.9533649,5.3373639,node/6951182059,Arrêt,0
,-3.9559445,5.3344449,node/6951182060,Arrêt,0
,-3.9570247,5.3308416,node/6951182061,Arrêt,0
,-3.9531144,5.3295658,node/6951182062,Arrêt,0
,-3.9535137,5.3296352,node/6951182064,Arrêt,0
,-3.9572031,5.330835,node/6951182065,Arrêt,0
,-3.952412,5.3414479,node/6951182066,Arrêt,0
,-3.9630926,5.2921887,node/6951224049,Arrêt,0
,-3.9693582,5.2898905,node/6951224050,Commissariat de Police du 6ᵉ,0
,-4.0276527,5.3586694,node/6951224051,Gare Nord,0
,-3.9554248,5.2941431,node/6951939383,Gare Koumassi,0
,-4.0273499,5.3587923,node/6951939384,Gare Nord,0
,-3.9635003,5.3024324,node/6952071069,Terminus 31 Remblais,0
,-3.9623322,5.2975569,node/6952071070,Trois Ampoules,0
,-4.0109539,5.2988296,node/6952132224,"BIAO, Treichville",0
,-3.9883868,5.2884596,node/6952132225,"Pizza, Marcory",0
,-3.9855024,5.2853422,node/6952132226,"Bernabé Parc à Fer, Boulevard de Marseille",0
,-3.9824903,5.2786718,node/6952132227,[Arret sans nom],0
,-3.9767262,5.2734369,node/6952132228,Église Notre-Dame d'Afrique,0
,-3.9714865,5.2734089,node/6952132229,Sept Villas,0
,-3.9672503,5.276028,node/6952132230,Arrêt,0
,-3.9434065,5.2486135,node/6952132232,Arrêt,0
,-3.9386439,5.2544081,node/6952132233,EPP Aéroport,0
,-3.934246,5.2536201,node/6952132234,Aéroport,0
,-3.9450909,5.2469401,node/6952132235,Carrefour Aéroport,0
,-3.9409603,5.2544028,node/6952132240,Cité ASECNA,0
,-3.9424355,5.2508117,node/6952132241,Arrêt,0
,-3.9435728,5.2480679,node/6952132242,Arrêt,0
,-3.947171,5.247278,node/6952132243,Maquis 5 sur 5,0
,-3.9610943,5.2567618,node/6952132244,Pharmacie Océan,0
,-3.9627318,5.266498,node/6952132245,Abattoir Port-Bouët,0
,-3.9751598,5.2726637,node/6952132246,Arrêt,0
,-3.9878453,5.28785,node/6952132247,Arrêt,0
,-3.9917104,5.2895893,node/6952132248,Arrêt,0
,-3.9954532,5.2912033,node/6952132250,Arrêt,0
,-4.0104501,5.2984459,node/6952132251,"BIAO, Treichville",0
,-4.0182926,5.3144382,node/6952132252,Gare Sud,0
,-3.9495367,5.3091986,node/6952200468,Arrêt,0
,-3.9481486,5.3097742,node/6952200469,Centre Médico-social,0
,-3.9837456,5.3012025,node/6952200470,Hôpital Général de Marcory,0
,-3.986865,5.3034286,node/6952200471,Arrêt,0
,-4.0094613,5.3042605,node/6952200472,Arrêt,0
,-4.007007,5.3052353,node/6952200475,Arrêt,0
,-3.9855715,5.3027926,node/6952200476,Arrêt,0
,-3.952005,5.3118954,node/6952200477,Akromiambla-Terminus 32 Koumassi,0
,-4.0471624,5.441531,node/6952244517,Arrêt,0
,-4.0559909,5.4436978,node/6952566208,Arrêt,0
,-4.0699545,5.4448793,node/6952566209,Arrêt,0
,-4.0708852,5.4490874,node/6952566210,Arrêt,0
,-4.0716147,5.4522514,node/6952566211,Arrêt,0
,-4.0718146,5.4532246,node/6952566212,Arrêt,0
,-4.0726206,5.4567491,node/6952566213,Arrêt,0
,-4.0734789,5.4606701,node/6952566214,Arrêt,0
,-4.0739724,5.4636378,node/6952566215,Arrêt,0
,-4.074022,5.4644695,node/6952566216,Arrêt,0
,-4.0738437,5.4679793,node/6952566217,Arrêt,0
,-4.0727828,5.4724295,node/6952566218,Arrêt,0
,-4.0716872,5.4769985,node/6952566219,Arrêt,0
,-4.0710461,5.4793881,node/6952566220,Arrêt,0
,-4.0703045,5.4821955,node/6952566221,Arrêt,0
,-4.0699115,5.4839777,node/6952566222,Arrêt,0
,-4.0692893,5.486354,node/6952566223,Arrêt,0
,-4.0680795,5.4911611,node/6952566224,Arrêt,0
,-4.0667948,5.4982644,node/6952566225,Arrêt,0
,-4.0740864,5.5001119,node/6952566226,Arrêt,0
,-4.0767123,5.5000518,node/6952566227,Arrêt,0
,-3.9734097,5.2862329,node/6954138437,Petit Café,0
,-3.9775054,5.2807083,node/6954138438,Arrêt,0
,-3.9804116,5.2823321,node/6954138439,Arrêt,0
,-4.0126625,5.300639,node/6954138440,Arrêt,0
,-3.9828832,5.28394,node/6954138442,Agence Nationale de la Formation Professionnelle (AGEFOP),0
,-3.9776556,5.2809293,node/6954138443,Arrêt,0
,-3.973057,5.2870755,node/6954138444,UTTb Université Loko,0
,-3.9693475,5.2892455,node/6954138445,Marché DjeKonan,0
,-3.9518099,5.3133129,node/6954138446,Arrêt,0
,-3.9679319,5.2834138,node/6954511639,CIE Koumassi,0
,-3.9686649,5.286559,node/6954511640,Hôpital de Koumassi,0
,-4.0989914,5.3583583,node/6954926526,[Arret sans nom],0
,-4.1000086,5.3615502,node/6954926527,[Arret sans nom],0
,-4.0967993,5.3641759,node/6954926528,[Arret sans nom],0
,-3.9531577,5.2859504,node/6955038705,Koumassi Soweto - Dépôt 5,0
,-3.9582532,5.2847586,node/6955038706,Pharmacie Bethanie,0
,-3.9611265,5.2840528,node/6955038707,Sation Lavage,0
,-3.9680882,5.2836422,node/6955038708,CIE Koumassi,0
,-3.9688808,5.2870421,node/6955038709,Hôpital de Koumassi,0
,-3.984628,5.2996014,node/6955038710,Pharmacie Massarana,0
,-4.0275521,5.3587075,node/6955038711,Gare Nord,0
,-4.0217512,5.3331711,node/6955514933,Cité Administrative,0
,-3.9598243,5.3635731,node/6955514934,Arrêt Pharmacie Palmeraie,0
,-3.9580205,5.3710263,node/6955514935,Arrêt,0
,-3.9587393,5.3720811,node/6955514936,Arrêt,0
,-3.964382,5.3808935,node/6955514937,Cocody SCI Les Rosiers,0
,-3.9598592,5.3727874,node/6955514938,Arrêt,0
,-3.9592516,5.3685488,node/6955514939,Arrêt,0
,-4.0184346,5.3149553,node/6955514940,Gare Sud,0
,-3.9341971,5.253474,node/6958966895,Aéroport,0
,-3.981805,5.2774525,node/6961370878,Arrêt,0
,-3.9788787,5.2744205,node/6961370879,Pharmacie de Bietry,0
,-3.9421921,5.2516684,node/6961370880,Arrêt Dr08,0
,-3.9410589,5.2543801,node/6961370881,Cité ASECNA,0
,-4.0725361,5.3618139,node/6961643500,[Arret sans nom],0
,-4.0923724,5.373881,node/6961643501,[Arret sans nom],0
,-4.0945986,5.3718154,node/6961643502,[Arret sans nom],0
,-4.0858988,5.3396466,node/6963093974,Amondji,0
,-4.0810166,5.3395998,node/6963093975,Arrêt,0
,-4.0792436,5.3382505,node/6963093976,Pont Vagabond,0
,-4.0747274,5.3403236,node/6963093977,Arrêt,0
,-4.0181436,5.3147296,node/6963093979,Gare Sud,0
,-4.0732643,5.3415106,node/6963093981,Saint André lavage,0
,-4.0859069,5.3395197,node/6963093982,Amondji,0
,-3.9928235,5.3883091,node/6964184463,Aghien 2 plateaux,0
,-4.0044791,5.3359625,node/6964184464,[Arret sans nom],0
,-3.9923066,5.3885302,node/6964184466,Aghien 2 plateaux,0
,-4.0021368,5.3502206,node/6964184467,Carrefour la Vie,0
,-3.9596674,5.3635871,node/6964502135,Arrêt Pharmacie Palmeraie,0
,-4.0846449,5.3609547,node/6966758103,BAE,0
,-4.0882243,5.3551851,node/6966758104,Arrêt,0
,-4.0957546,5.3549701,node/6966758105,Carrefour Antenne Ananeraie,0
,-4.0988526,5.354878,node/6966758106,Oasis,0
,-4.0993729,5.3502259,node/6966758107,Sorbonne,0
,-4.0997625,5.3462622,node/6966758108,Arrêt,0
,-4.1031267,5.333344,node/6966758109,Arrêt,0
,-4.1044571,5.3292232,node/6966758111,Arrêt,0
,-4.1004723,5.3441658,node/6966758112,Arrêt,0
,-4.0999784,5.3460138,node/6966758113,Arrêt,0
,-4.0994869,5.3500978,node/6966758114,Sorbonne,0
,-4.0994742,5.3529605,node/6966758115,Arrêt,0
,-4.0992308,5.3549421,node/6966758116,Oasis,0
,-4.0918869,5.3551971,node/6966758117,Arrêt,0
,-4.016671,5.3233545,node/6966849451,Arrêt,0
,-4.0138976,5.4486134,node/6966849452,Arrêt,0
,-3.9637296,5.2613392,node/6966927285,Hotel Communal Port-Bouët,0
,-3.9605525,5.2528723,node/6966927286,Wharf Port-Bouët,0
,-4.0132633,5.3027916,node/6966927287,Arrêt,0
,-4.0140968,5.4469386,node/6966942817,Arrêt,0
,-4.0166429,5.4381706,node/6966942818,Arrêt,0
,-4.0159589,5.4141149,node/6966942819,Arrêt,0
,-4.0164229,5.4069719,node/6966942820,Arrêt,0
,-4.0007964,5.2655592,node/6967070473,Arrêt,0
,-4.0085238,5.2772629,node/6967070474,Arrêt,0
,-4.0085185,5.279469,node/6967070475,Arrêt,0
,-4.0210712,5.3959876,node/6967070476,Arrêt,0
,-4.016604,5.4118438,node/6967070477,Arrêt,0
,-4.0178807,5.4197437,node/6967070478,Arrêt,0
,-4.0187565,5.4227157,node/6967070479,Arrêt,0
,-4.0289891,5.4356834,node/6967070480,Arrêt,0
,-4.0302558,5.4364023,node/6967070481,Arrêt,0
,-4.0319341,5.4370672,node/6967070482,Arrêt,0
,-4.0332256,5.4373075,node/6967070483,Arrêt,0
,-4.0362847,5.4377581,node/6967070484,Arrêt,0
,-4.0391982,5.4381539,node/6967074785,Arrêt,0
,-4.0485819,5.4435976,node/6967074787,PK 18 Agripac,0
,-4.0197301,5.4255661,node/6967158577,Arrêt,0
,-4.017465,5.4195782,node/6967158578,Arrêt,0
,-4.0226068,5.3053862,node/6967158579,Arrêt,0
,-4.0082905,5.2891307,node/6967158580,Pharmacie du Port,0
,-4.0212006,5.4269192,node/6968911549,Abobo Gendarmerie,0
,-4.0229219,5.4289586,node/6968911550,Arrêt,0
,-4.0812264,5.4078444,node/6968911551,Arrêt,0
,-4.0851445,5.3570551,node/6968911556,CHU de Yopougon,0
,-4.080236,5.3698106,node/6968911557,Arrêt,0
,-4.0777087,5.3746728,node/6968911558,Arrêt,0
,-4.0687166,5.4392253,node/6968911559,Arrêt,0
,-4.0793476,5.3423532,node/6969221528,Arrêt,0
,-4.0177429,5.3141434,node/6969221530,Gare Sud,0
,-3.9117702,5.3743039,node/6969371620,Feh Kessé,0
,-4.0097992,5.3472803,node/6969583471,Clinique Providence,0
,-4.0106696,5.3451973,node/6969583472,Supermarché Casino,0
,-4.0185824,5.3147951,node/6969583474,Gare Sud,0
,-4.01752,5.3154387,node/6969583476,Gare Sud,0
,-4.0166201,5.3161731,node/6969583477,Novotel,0
,-4.0151837,5.3172748,node/6969583478,[Arret sans nom],0
,-4.015578,5.3202726,node/6969583479,Arrêt,0
,-4.0192916,5.3209056,node/6969583480,Arrêt,0
,-4.0207359,5.3217388,node/6969583481,Arrêt,0
,-4.0207185,5.3233639,node/6969583482,Hotel de Ville,0
,-4.0207171,5.3257514,node/6969583483,Arrêt,0
,-4.0207332,5.3278011,node/6969583484,Arrêt,0
,-4.0217525,5.3335937,node/6969620785,Cité Administrative,0
,-3.985249,5.4031227,node/6970095632,Termunis 81/82,0
,-3.9859892,5.3971746,node/6970095633,Arrêt,0
,-3.9875704,5.3841166,node/6970095634,Pharmacie Les 7 Lys,0
,-3.979157,5.3643008,node/6970095635,Arrêt,0
,-3.977256,5.3542958,node/6970095637,Riviera 2,0
,-3.978931,5.3623286,node/6970095638,Arrêt,0
,-3.9866585,5.3924174,node/6970095639,DGI,0
,-3.9853522,5.4031427,node/6970095641,Termunis 81/82,0
,-3.9506122,5.3554107,node/6970366278,Arrêt,0
,-3.950804,5.3552038,node/6970366281,Arrêt,0
,-3.9482653,5.3652007,node/6970366282,Arrêt,0
,-3.9522095,5.3643008,node/6970366283,Arrêt,0
,-4.0181825,5.403546,node/6979256984,Arrêt,0
,-3.9848581,5.4038146,node/6979431044,Arrêt,0
,-3.977142,5.39671,node/6979431045,Arrêt,0
,-3.9754421,5.3902524,node/6979431046,Arrêt,0
,-3.9747639,5.387788,node/6979431047,Arrêt,0
,-3.9737651,5.3839137,node/6979431048,Arrêt,0
,-3.9734902,5.3828575,node/6979431049,Arrêt,0
,-3.9627425,5.3749859,node/6979431051,Arrêt,0
,-3.984727,5.4036825,node/6979431052,Arrêt,0
,-3.9195342,5.3281463,node/6979712503,Arrêt,0
,-3.9224169,5.3318471,node/6979712504,Arrêt,0
,-3.9227159,5.3394623,node/6979712505,Arrêt,0
,-3.923066,5.3479974,node/6979712506,Arrêt,0
,-3.9234415,5.3497346,node/6979712507,Arrêt,0
,-3.924564,5.3546363,node/6979712508,Arrêt,0
,-3.9253713,5.3579717,node/6979712509,Arrêt,0
,-3.9221386,5.3601,node/6979712510,Arrêt;Sodeci,0
,-3.9265072,5.3622665,node/6979712511,Arrêt,0
,-3.9268023,5.3635464,node/6979712512,Arrêt,0
,-3.928193,5.3687351,node/6979712513,Arrêt,0
,-3.9379911,5.3703787,node/6979712514,Arrêt,0
,-3.9279167,5.3679286,node/6979712515,Arrêt,0
,-3.9227716,5.3470093,node/6979712516,Arrêt,0
,-3.9223344,5.3449917,node/6979712517,Arrêt,0
,-3.9218402,5.3428352,node/6979712518,Arrêt,0
,-3.9221104,5.3413324,node/6979712519,Arrêt,0
,-3.9344399,5.2452454,node/6980029236,Arrêt,0
,-3.9723435,5.2569228,node/6980029237,Arrêt,0
,-4.0062828,5.2684644,node/6980029238,Bank Of Africa,0
,-4.0139727,5.2646043,node/6980029239,Arrêt,0
,-4.0112543,5.2587043,node/6980029241,Arrêt,0
,-4.0138916,5.2648347,node/6980029242,[Arret sans nom],0
,-4.006083,5.2686721,node/6980029243,[Arret sans nom],0
,-3.9560491,5.2509145,node/6980258130,Terminus Port-Bouët Phare,0
,-4.0032211,5.3433974,node/6980521688,Arrêt,0
,-3.9976139,5.3628414,node/6980521689,Arrêt,0
,-4.0057075,5.399921,node/6980521690,Arrêt,0
,-4.0065511,5.4015232,node/6980521691,Arrêt,0
,-4.0065081,5.4034191,node/6980521692,Arrêt,0
,-4.0192406,5.4241696,node/6980521695,Terminus Gendarmerie Abobo,0
,-4.0134712,5.4185708,node/6980521696,Arrêt,0
,-4.0074744,5.4155561,node/6980521697,Arrêt,0
,-4.0062694,5.4135434,node/6980521698,Arrêt,0
,-4.0064277,5.4035807,node/6980521699,Arrêt,0
,-3.9990999,5.3998663,node/6980521700,Arrêt,0
,-3.992904,5.3987194,node/6980521701,Arrêt,0
,-3.9927913,5.387006,node/6980521702,Arrêt,0
,-3.9934525,5.3819122,node/6980521703,Arrêt,0
,-3.9718473,5.2578469,node/7025968250,Arrêt,0
,-3.9994057,5.2642798,node/7025975082,Arrêt,0
,-4.003783,5.2682835,node/7025975083,Arrêt,0
,-4.10439,5.3292373,node/7025992286,Arrêt,0
,-4.0083388,5.2771214,node/7026069662,[Arret sans nom],0
,-4.0149826,5.341978,node/7026279881,Arrêt,0
,-3.9547831,5.2855772,node/7026364429,Arrêt,0
,-3.9641359,5.2850417,node/7026390486,[Arret sans nom],0
,-3.9616643,5.2566557,node/7028872830,Océan Espadon,0
,-4.0278525,5.3588917,node/7028872831,Gare Nord,0
,-3.9736383,5.3534289,node/7043603291,Cité étudiante Riviera 2,0
,-4.0957761,5.3550743,node/7043642288,Carrefour Antenne Ananeraie,0
,-4.0344058,5.3109066,node/7044975088,Gare Lagunaire Yopougon STL,0
,-4.0170439,5.3143858,node/7044975089,Gare Lagunaire Plateau STL,0
,-4.0100701,5.3135839,node/7044975090,Gare Lagunaire Treichville STL,0
,-3.952125,5.315627,node/7046900012,Gare Lagunaire Koumassi STL,0
,-3.9603245,5.3240676,node/7046900013,Gare Lagunaire M'pouto STL,0
,-4.015859,5.3108107,node/7046964142,Gare Lagunaire de Treichville Sotra,0
,-4.0347196,5.3107009,node/7046964143,Gare Lagunaire d’Abobo-Doumé Sotra,0
